x,y,v,th,gx,gy,gvx,gvy,Value_costs,Policy_costs
0.8250346,0.5969883,1.3220454,-0.4919869,0.46510738,0.0070582866,0.25992903,-0.028323174,1.1885167,0.61756545
-0.4322139,0.75175273,1.3693639,1.1332171,-0.3696868,-0.4673854,0.35856348,0.18248835,3.307177,2.521406
-0.4993931,-0.1708715,1.5505313,-0.7375096,-0.5505874,-0.3205994,0.23053236,-0.04417796,1.3177034,0.679422
-0.36451983,-0.93068826,0.32687736,-1.8934693,-0.8618253,-0.4758523,0.35805413,0.018067027,1.3952153,1.0116459
-0.15113592,-0.9330579,1.1974052,1.4048853,-0.3695629,-0.42428008,0.30056128,0.040783357,0.723445,0.32192093
-0.7353773,0.7941719,1.621755,1.3301797,-0.5957055,0.21893746,-0.2790458,-0.19729595,3.0746412,2.1308913
0.728477,0.8784499,1.9422938,-0.20605339,0.052830826,-0.12070831,-0.3189721,0.07733498,3.772249,2.5175676
-0.64307463,0.21649277,0.9366033,-2.3738883,0.3749697,-0.5841866,-0.22755156,-0.3374043,2.3770335,1.920604
0.7551836,0.6992432,1.9032011,-0.63186115,-0.5765555,-0.0118403435,-0.17457838,0.039290905,4.2373204,3.301751
0.5058236,0.0033483505,1.9941925,-0.8877135,0.5227478,0.66736084,0.21450344,0.051311255,2.8679426,1.9336058
-0.8807187,0.16695607,1.8102608,-2.091555,0.6758522,-0.17138489,-0.11724692,-0.022189284,3.4880383,2.8635364
0.14273334,0.891727,0.04032612,-2.5261395,-0.83601934,0.37627378,-0.28780672,-0.3408501,2.2220097,1.7917012
-0.050626755,-0.9646927,0.24061775,1.9635015,0.4211759,-0.49737543,0.35230985,0.24997821,1.369378,1.0734271
-0.92460334,0.031969547,0.9572673,-0.3351134,0.184183,-0.5131922,0.043541957,0.27034828,1.7052631,1.310854
-0.46439266,-0.14868486,0.5162953,2.7354476,0.5258549,-0.58375627,-0.08968339,0.2045856,2.6095693,2.039159
-0.928491,0.03750515,1.0491935,1.1655872,-0.7298323,-0.03210014,0.13397212,-0.38135764,1.3435407,0.99789286
0.7709509,-0.2857914,0.5913032,0.93381083,0.028800165,0.8208,0.25360724,-0.121652365,1.9636364,1.5382843
0.3825903,-0.035175562,1.0297235,2.523305,-0.6842269,-0.15568389,0.3692405,0.13683577,1.4985646,1.2330147
-0.043584228,-0.8864124,0.49933445,-0.016158855,0.37391323,-0.8182524,-0.04911046,-0.32661968,0.59425837,0.29315194
-0.75430167,0.77530587,1.675337,2.3009057,-0.06583504,-0.034330666,0.021184731,-0.35104162,4.4698567,3.1384268
0.25574875,-0.3252368,0.0021500587,-2.9316206,-0.35427913,0.68704677,0.2258801,0.2545734,2.7129188,2.281517
-0.2505399,0.33361876,0.86705256,1.002689,0.7796683,-0.06662961,-0.12562637,-0.12954354,1.9377991,1.6548197
0.3173182,-0.73591924,0.56005704,-2.3090324,0.8054695,-0.5611565,0.06812363,-0.39427444,1.3177034,0.8611818
-0.16434467,-0.4710567,0.6916598,-1.6773189,0.60318655,0.08255828,0.31770125,0.3262281,3.1779904,2.5324168
-0.8515029,0.64649916,1.961808,-2.7508774,-0.1918894,-0.7196316,0.33167335,0.33566245,3.5138757,2.4038172
0.23568797,0.79590905,1.7531209,2.5204575,0.4418937,-0.6022568,-0.01345954,0.32901952,3.9789474,3.072888
0.1475141,0.5641329,0.3522054,-2.984317,0.8830417,-0.68591815,0.36067396,0.084830046,3.539713,2.7494116
-0.65395725,-0.9526614,0.3224224,0.5368161,0.45598903,-0.36298257,0.02238307,0.06882868,1.9636364,1.4267732
-0.28988528,0.7167089,0.15561926,2.186952,-0.25018412,-0.12226453,-0.31754002,0.296369,1.6019139,1.2875061
-0.2587303,-0.12675321,1.17449,-0.7674829,0.0063886996,-0.35221383,-0.22604923,-0.017062187,0.82679427,0.32600576
-0.45898628,0.93229234,0.23673987,-0.10245239,-0.15336956,0.1016687,-0.3881002,0.08469596,1.4210527,1.0928987
-0.01959467,-0.59813905,1.0612291,2.7217014,0.5629501,0.5271041,-0.22611766,-0.08097954,2.170335,1.8225313
0.5192094,0.08523989,1.7409583,-2.719498,0.7725253,0.77757347,-0.023995925,-0.25989595,3.1263158,2.3548133
-0.09999335,-0.94800687,0.6206881,1.3247257,-0.2477241,0.047083497,0.33406693,0.27904412,1.5244019,1.2729102
-0.8834107,-0.25822258,1.5198451,-1.4995842,-0.43482363,0.40904588,-0.19849244,0.31303215,3.4363637,2.7153769
-0.18807864,0.6745839,0.17935646,1.2531391,0.16514446,0.7217248,0.15711288,-0.1430233,0.7492823,0.5018223
-0.6418859,-0.08434975,1.4783945,2.6162214,0.34035867,-0.56659377,0.05510173,0.060697127,3.9014354,3.0296128
0.08148205,0.23804986,1.0121101,1.3208148,0.7948591,-0.18807788,-0.05139165,-0.37802872,2.50622,2.0871627
0.20901394,0.4416778,1.9187012,1.4774812,-0.15089239,-0.16643761,-0.010971022,-0.003776741,3.3330145,2.2723837
0.01507175,0.79764056,1.880258,0.83112514,-0.7289672,0.39364108,0.3227655,-0.16748272,3.4880383,2.4888878
0.7995223,-0.4386313,1.3772486,0.08353904,-0.261345,0.0127959605,0.17031637,-0.24988213,3.3330145,2.2739534
-0.8769069,-0.50612867,1.5049821,-2.3609505,-0.4726684,0.43071792,0.3409155,0.20237756,4.3923445,3.3632495
-0.23291099,-0.9378108,0.68079436,-0.08411166,0.36090913,-0.40445212,-0.033587646,0.3718996,1.2918661,1.0443633
0.6524844,0.8841603,0.50208783,2.0724056,0.25364384,-0.6861715,-0.20841484,-0.030841827,4.1598086,3.3088024
-0.24614692,0.32125592,0.67133915,1.906184,-0.04368825,0.120007716,0.3583767,0.24854007,1.3952153,0.7730107
-0.21638691,-0.3194549,1.315682,-0.01976311,-0.76223004,0.010515439,-0.2503902,0.31116375,2.89378,2.19585
-0.09476483,-0.55408585,0.8806623,-2.4494417,0.18606323,0.37386024,-0.14018245,-0.11889491,2.5320575,1.9900086
0.18837214,-0.7134049,1.0019296,2.1148462,-0.54980904,-0.6446273,0.19788031,0.28659636,0.9818182,0.6523564
-0.8649392,-0.059981823,0.22828269,1.6026175,0.37721524,-0.5317402,0.3440443,-0.10120821,3.3588517,2.7755957
-0.4733969,0.07730985,0.8105272,-0.17294061,0.094955236,0.20839357,-0.3348925,0.3153657,0.82679427,0.5198288
-0.78131485,0.48357224,0.48931968,2.7598805,0.6512003,-0.4411829,0.14816642,-0.34597215,5.141627,3.9477077
-0.8704816,0.55884385,0.65876853,1.7634331,0.8370063,0.41750515,-0.22946282,0.1668117,3.1779904,2.237626
-0.97938645,-0.6776457,1.3612363,0.55923223,-0.55226284,0.5738661,0.3032353,-0.23233977,2.015311,1.5210291
0.89976776,-0.28231883,1.0876242,1.7782141,0.190716,0.3245257,0.06771274,-0.015999079,1.2660288,0.894438
0.16910958,-0.16391313,1.4101645,-2.3197107,0.077420995,-0.0131869195,0.0859458,-0.016812896,2.2736843,1.205533
-0.965134,0.39876962,1.290214,1.5049059,-0.16739301,-0.8954914,-0.06541043,0.27913457,3.772249,3.046456
-0.42642677,0.021640897,1.0869942,2.3616111,0.7447863,-0.7143851,-0.027173758,0.07525702,4.0047846,3.1771145
-0.85071564,0.85148454,1.0885379,-2.01568,-0.05394952,0.1385361,0.1986598,0.37440634,2.015311,1.6619668
0.80487597,-0.2347846,0.8541144,0.975529,-0.8874936,-0.20488718,0.21071354,0.233072,3.539713,2.9609122
-0.06183827,-0.54313767,0.9131082,-3.0553117,0.47263998,0.38773927,-0.08918052,0.34543014,3.4363637,2.6501741
-0.0992105,0.64449394,0.83597136,2.3083622,0.004427683,-0.48042783,-0.20172314,0.06251278,2.9454546,2.3358805
-0.9177711,0.19177496,0.44627547,0.14167301,-0.6219096,0.073404655,-0.38974434,-0.27447963,0.69760764,0.37208638
0.8977263,0.8636037,0.33871424,-1.3793904,0.81545675,0.1171767,0.27846155,0.06276002,1.0593301,0.51346743
0.70972466,0.7398205,1.1485015,-0.9658866,-0.4325754,0.68769896,-0.3036839,0.0513196,3.384689,2.7869847
0.725924,0.14112389,0.14491296,-0.14716928,0.7309839,-0.8455239,0.15485983,-0.08008599,1.7569379,0.84658104
-0.76012444,-0.12329066,0.9315789,0.6074519,-0.7746422,-0.68754727,-0.23964234,-0.31509534,2.3253589,1.7038305
-0.8769158,0.3232441,1.1497465,3.0189953,-0.1806736,-0.6359435,0.15443888,-0.22488837,4.2373204,3.132435
0.7092339,-0.21063817,1.2295303,0.7573124,0.3016732,0.12814865,0.084895566,-0.38636157,1.5244019,1.1325147
-0.36134744,0.91218615,0.7623111,3.038108,-0.37805757,0.6542541,-0.1822577,-0.35686833,1.1626794,0.87303174
0.8757484,-0.13441265,0.44444835,-3.0500228,0.7648479,-0.25001192,0.21436663,-0.17638098,0.54258376,0.26333222
-0.9198898,0.12456167,1.3332655,-1.3993882,-0.6527708,0.24705687,-0.30761376,0.16732664,1.6277512,1.1985949
-0.7152182,-0.79773974,0.40555513,0.68673354,-0.03348298,-0.06029949,0.056984853,-0.06899538,1.4727273,1.1988761
-0.9280106,0.54316616,1.2594411,-2.7137215,0.25110453,-0.20552287,-0.35873157,0.30131373,2.89378,2.0376782
0.8548398,0.6608571,0.79222226,-2.2453432,-0.82547706,0.14705426,0.39159662,0.39436635,2.4545455,2.0483959
0.18707788,-0.7532263,0.45780456,1.2793654,0.043439016,-0.63196295,0.23696886,-0.371538,0.64593303,0.3247357
-0.019137263,-0.30995142,1.2353066,-2.5600371,0.049657773,-0.77927566,-0.0541162,0.17511253,0.80095696,0.45983946
0.30375576,-0.063423395,1.7766331,1.0506144,0.74511874,0.51357895,-0.2615648,0.25693345,1.1110048,0.6999582
-0.19001794,-0.73652864,0.8824059,-2.935396,0.12965852,-0.004704273,-0.34545133,-0.090532735,1.8344498,1.3928282
0.054827094,-0.7071583,0.10325444,-0.10247561,-0.71496683,-0.38932133,-0.35936427,0.3706541,2.89378,2.177771
-0.35207438,0.16341221,0.6935246,-0.969956,0.38295335,-0.7461241,0.08492994,0.021568632,1.6794258,1.2135066
-0.67595196,0.8545474,1.9000587,-2.5625846,0.017147684,0.8356362,-0.32564387,0.23410502,2.89378,2.0170145
-0.91242206,0.3441292,0.25279236,2.6253884,0.38737053,0.66183484,0.35844517,0.069353156,3.8497608,3.0655568
-0.6715237,0.9086026,0.34844673,-0.7562713,0.031249128,0.32693478,0.068817906,0.11764441,1.3435407,0.90203094
-0.22292233,-0.4704647,0.3989569,-0.34550932,0.6647929,-0.6811721,-0.37498298,0.39586613,1.2660288,0.8058627
0.1549077,0.8848139,1.4909717,-0.26605842,0.7553341,0.45330513,-0.029702092,-0.3637552,1.0076555,0.5491147
0.7973684,0.44609237,1.8708705,-1.1922791,-0.67408866,-0.539483,0.13382497,-0.39225706,2.89378,2.3896239
-0.20471537,-0.5585035,0.7538359,-1.6457855,0.54037446,-0.61765295,-0.22083579,0.31911317,1.5244019,1.1229588
0.41990697,-0.8183402,0.40070772,-2.5804691,-0.78088176,0.7451892,-0.26974082,-0.3244051,3.9014354,3.1007648
0.55401814,-0.034175634,1.0599302,2.6802945,0.13984501,0.7886797,0.06928849,0.15048933,1.3177034,0.9377786
-0.8391558,-0.7239679,0.5391737,-3.043204,-0.65446776,-0.08582607,0.18156318,0.16007261,2.170335,1.4861574
0.7707033,-0.6572809,0.7801335,-0.5053864,-0.27250063,0.44468835,-0.10088439,0.004937935,4.34067,3.3345532
-0.1800431,-0.76153255,0.20360136,-0.6819249,0.89940935,-0.65157014,0.20657377,0.34650475,1.9636364,1.5535629
-0.5092101,-0.14500546,0.54119325,1.4487835,0.44171935,-0.20452616,0.23759618,0.07021909,1.8861244,1.5618315
-0.83346725,-0.5821419,1.7315634,2.7175941,0.5290128,-0.49230412,-0.22837882,-0.08866143,4.133971,2.878337
0.9226985,-0.19742715,1.1363288,2.008403,-0.16639513,-0.8276978,0.21534,0.018316794,2.480383,1.9450678
0.11410165,-0.7917168,0.7923558,1.714742,0.37582082,-0.37644845,0.027592374,0.33682495,0.7751196,0.45640606
0.73397624,-0.61712015,0.315521,-0.38495728,-0.8849619,0.6233187,0.24972354,-0.36682034,4.4440193,3.5695841
0.96796656,0.7331773,1.2727654,-1.6404254,-0.6484978,0.66057134,-0.034234382,-0.05699749,2.89378,2.4588306
-0.256889,0.21219802,1.4579358,-2.901648,0.06677445,0.7259635,-0.15839325,-0.033824254,2.2736843,1.6685244
-0.49449205,-0.74110806,0.2556659,-2.6035528,0.24924362,-0.40850234,0.14659838,0.32258487,2.971292,2.1094687
-0.30134857,-0.7057216,1.1377264,-0.734854,-0.3721918,-0.16790746,0.3502681,0.07407942,1.6277512,1.2574602
0.95697486,-0.038654804,1.9820898,-1.679117,0.07530634,0.09275894,0.31266809,-0.17255388,1.8344498,1.465863
-0.396497,0.2565683,0.66905224,-1.6923729,-0.12884076,0.47821993,0.19252172,0.2717966,1.6535885,1.2980443
0.1932919,0.6482216,1.1406637,-1.8077208,0.45868787,-0.5781624,-0.24288206,0.34241423,1.6535885,1.2913952
-0.721503,0.17617285,0.46876717,-0.63955915,-0.14178231,0.4284435,0.33202052,0.2325654,1.1885167,0.7877381
0.76776695,-0.7759434,1.2288859,0.7245962,-0.8413328,0.28597078,-0.15175377,-0.15506029,4.3148327,3.538684
-0.75175893,-0.11862886,0.24424028,0.50557816,0.0739735,-0.27704793,0.2980415,0.046774723,1.44689,1.1505828
-0.067222595,0.41835296,0.694847,0.664956,-0.44924188,0.6844304,-0.01586976,0.2789267,1.1110048,0.7162241
-0.661366,0.776098,0.49619436,1.0870183,-0.09590313,-0.0061739087,-0.2402525,-0.30848098,2.6354067,2.112782
0.88350403,0.7976997,1.9114102,2.1070244,0.2512763,-0.4826005,-0.39791104,0.3294433,3.462201,2.4855347
0.5820453,-0.024966836,1.6610907,0.4528468,0.2355856,0.19665903,-0.18105344,0.17862573,2.0669856,1.5637686
-0.91888463,0.09733975,1.314925,2.5858603,-0.7231717,-0.2923067,-0.3895719,0.24051042,1.2660288,0.42837036
-0.72158647,0.10763979,1.890179,-2.7196245,-0.074950464,0.34247935,-0.14130025,0.30360958,3.617225,2.6681967
0.5639943,0.14831877,1.4104549,-2.5693834,-0.7463905,-0.55161947,-0.3169,-0.0187819,2.1444976,1.6889935
0.69353676,0.9316158,0.35252738,2.760668,-0.07990247,0.68465585,-0.1521411,0.009130192,1.2918661,0.7368715
-0.96271443,-0.77972555,0.4695121,-0.5613014,0.8342275,0.0077755093,0.37040517,0.09766512,3.7205741,2.9456296
-0.19077325,-0.6861073,1.8205919,1.5027249,-0.50977206,-0.8571407,-0.16393332,0.2201749,1.8086125,1.2133961
-0.7932317,0.57063854,0.8666898,1.0082314,0.8574175,-0.5915415,0.36680588,-0.33662993,4.5990434,3.75166
0.06313276,-0.6770661,1.9844949,-0.035370693,-0.5662097,-0.8037336,-0.31959936,-0.23270874,4.5990434,3.2758813
-0.15781784,-0.6343968,0.080430865,1.7978795,-0.28819478,0.52564925,0.053859998,-0.26108456,1.7569379,1.4013076
0.16124141,-0.66817224,0.051896095,0.25528422,0.28438798,-0.63679826,-0.06996961,0.08730378,0.3617225,0.12628183
-0.92600346,0.32138252,1.7845182,1.7688518,-0.014161205,0.7527747,-0.2467074,-0.3774819,1.8861244,1.3782927
-0.08820236,-0.92293763,0.018794894,2.012269,0.4233397,0.30832195,0.21795931,-0.08313861,2.3511963,1.8705943
0.8716003,-0.13388312,0.25682306,0.61251336,0.8960272,0.7165094,0.29539442,-0.031425714,1.3177034,0.88042647
0.92669773,0.23531902,1.9241042,1.9220634,0.6067818,0.39236403,-0.23529688,-0.30462104,1.5502392,1.1163104
-0.43285894,0.22956836,0.5355481,0.7542141,0.39418525,0.8160508,0.07025104,0.26363578,1.5244019,0.9660327
-0.1876843,0.7793046,1.4173597,0.5024192,0.086189136,0.63158315,-0.22557841,-0.39729604,1.44689,1.1390349
-0.37827837,0.87711287,0.70813525,2.5818665,-0.3824126,-0.48712948,-0.2116189,-0.23391299,3.8497608,3.1056435
-0.15909219,-0.48589325,0.3035741,1.4693147,0.7248686,-0.3069064,0.21846008,-0.07111006,1.7052631,1.2936482
0.9301909,-0.2085805,1.6410716,-1.105228,0.8461372,-0.7399857,-0.085819535,0.0368495,0.7751196,0.37614134
-0.51360476,0.7614236,0.72169197,0.52591234,-0.0768131,0.47211307,-0.04636326,0.27073655,0.9559809,0.42959172
-0.529786,0.17491686,0.1255132,-1.7848552,0.82142276,-0.12792023,0.006672144,-0.2001444,2.6095693,2.1517785
-0.20653641,0.14538085,0.9467541,1.9179438,0.6648048,-0.092199534,0.19380513,0.37255007,2.2995214,1.7707486
-0.95472264,0.67842376,1.5850922,2.724796,0.3111339,0.28681386,0.043605566,-0.32027736,4.754067,3.2692246
-0.03504002,-0.90019584,1.3194214,-2.2794344,-0.018667102,0.83719754,-0.22104135,-0.22883558,4.4440193,3.3358335
0.51963496,-0.8349196,0.036480904,-2.9072914,0.26090714,0.119252086,0.18942581,0.28997168,2.5837321,2.1599956
-0.8059329,0.3371396,1.6732118,1.3604915,-0.77395505,-0.23679206,0.2310205,-0.36194888,3.462201,2.6582417
-0.95943904,-0.92841935,1.9667374,-1.0361809,0.3473676,-0.2074723,-0.3932968,0.310863,3.229665,2.2884982
0.1853466,-0.8935424,1.9522439,2.7707675,0.4878512,0.4774347,-0.00602541,-0.27550694,2.3770335,1.9409429
0.9422904,-0.85834336,1.0023952,0.82405895,-0.5875354,-0.18637414,0.17145243,-0.09675069,3.3588517,2.6599636
0.3615141,-0.90528464,0.4923644,-1.4978858,0.045270216,0.20268154,0.037118863,-0.34983572,2.428708,1.8446524
0.39552534,0.9219521,0.85898435,-2.145178,0.6551495,0.47257861,-0.3240923,0.031970646,0.69760764,0.42124194
-0.08990502,-0.7182237,1.8168274,-0.99727815,-0.520822,0.44565576,0.3675581,-0.26158103,3.7464116,2.8662806
-0.11731291,-0.85353243,1.7837617,-1.0981356,-0.8461131,-0.33456138,0.18305226,-0.39619073,2.7129188,1.005858
-0.16404188,-0.45695853,1.3598218,1.9527186,0.39448833,0.74920404,-0.22487088,-0.21537624,1.8344498,1.4979699
-0.029402614,-0.4656043,0.17670715,2.1057534,-0.53831804,-0.1479573,0.24009076,0.25943103,0.87846893,0.61239123
0.6099136,0.05156803,1.0644643,-2.0941448,0.7929849,0.38757995,0.07452073,-0.16524258,1.4727273,1.0839761
0.075777054,0.9162735,1.7760274,2.4569902,0.49110773,0.20995763,0.0632556,-0.357424,4.0564594,3.0165176
0.15828586,0.7483144,1.0802306,1.4646862,-0.08077397,0.576657,0.20736404,-0.3267226,1.7569379,1.3166094
-0.6750314,0.22490835,0.97890115,-3.0188203,0.8183942,-0.079679735,-0.1440248,-0.39422473,4.1081343,3.2426322
-0.26524436,-0.8684777,1.5506934,-2.254784,-0.8031543,-0.5385203,-0.34024063,0.294854,2.0669856,1.3340654
0.74919486,-0.65626895,0.55514956,-2.7221377,-0.64561415,0.15551737,0.25828257,-0.014620257,2.6870813,2.0764391
0.46634078,0.8682678,1.7332608,0.8285103,0.07494253,-0.39556637,0.37571055,0.38901263,3.4363637,2.354159
-0.14518738,0.4655459,1.645076,2.1878088,-0.36511987,0.05948528,0.3360531,-0.1984489,2.7129188,2.0414505
-0.923607,-0.20678902,0.5583111,0.82418215,0.35026675,-0.14740455,-0.27853033,0.2466424,1.8086125,1.3338416
-0.6698029,-0.9812311,0.7652639,-1.8305956,0.7450497,-0.32665947,-0.103321314,0.3786168,4.1598086,3.06634
0.38592052,-0.8008616,0.24468529,-1.7644472,0.34990498,-0.21145494,0.19197278,0.38408062,2.2220097,1.790736
-0.27420473,-0.96170473,1.3504514,-1.4797949,-0.7734112,-0.026686262,0.06355315,-0.21308056,3.0488038,1.9700195
-0.19549942,-0.48560846,1.555324,-0.7630311,-0.51734626,0.037146233,0.11393509,0.30118585,2.9454546,2.3585835
-0.5981275,0.8829044,1.7775775,1.9649557,-0.47817993,-0.3230092,0.33841953,-0.21055965,4.754067,3.3138196
0.6916522,-0.062328815,1.7061256,-1.2420975,0.8150759,-0.6317753,-0.1154893,-0.38703963,0.80095696,0.300969
-0.30861425,0.7581334,0.6280291,0.8676354,0.2815446,-0.6640775,0.010309267,0.35936007,2.89378,2.3608236
-0.22087419,-0.64179945,0.57203996,0.1386646,0.8086246,0.7994649,0.29463887,-0.38806757,2.738756,2.1573963
0.7762337,-0.82889485,1.1624564,0.40464213,0.82205915,0.27259377,-0.16096453,-0.2984808,1.5502392,0.90985316
-0.9192519,0.030910015,1.7519284,2.8351288,0.027414428,-0.6924029,-0.014938593,-0.18164706,4.7799044,3.614378
-0.11679673,0.9571551,1.181405,-0.48160744,0.67495483,-0.14907417,-0.12246676,0.32271144,1.8086125,1.3959895
0.5541072,0.05425358,1.0888944,-0.2716599,-0.4907581,0.0106528755,0.008673906,0.031262305,3.2555025,2.5273876
0.931015,-0.8557255,1.5146705,2.9672549,-0.58253783,-0.6756926,-0.3806947,-0.26606637,2.2478468,1.535975
0.9186331,0.4442054,1.7236953,1.8554127,-0.5782773,-0.80674523,-0.25593576,0.2409946,4.6507177,3.6489573
0.9063252,0.49327707,0.7512156,-2.9406974,0.77420783,-0.69315153,0.21781497,0.37926802,1.7827752,1.3510567
-0.6818274,-0.27573037,0.32076824,1.0617267,0.43705156,0.84380287,0.008255101,0.2353055,2.7129188,2.1907623
0.7734276,0.7163826,1.6462396,1.2423481,-0.8833779,0.37432694,-0.39051795,-0.0839345,5.0382776,3.6816585
-0.21726847,0.96432006,0.36215663,-0.40266022,-0.26861283,-0.7136166,0.2617033,-0.32874972,3.2038279,2.6370602
-0.4309156,0.042161822,0.627275,1.8266008,-0.176524,-0.87864447,-0.36847106,0.3175172,2.015311,1.4858379
-0.67527354,-0.8320422,1.0962092,-0.5381741,-0.08180233,-0.8151616,0.23957792,-0.2828148,0.82679427,0.25692022
0.83865845,-0.16705263,1.2372471,2.7890813,-0.39734834,0.27268472,0.007362795,-0.23442073,1.8086125,1.4771769
-0.020864725,0.33955896,1.0679803,2.3050656,0.7536282,-0.8048589,-0.09201212,0.023843909,4.082297,3.1596775
0.0053938627,0.6935277,0.1686467,-0.728008,0.33293873,-0.1566042,-0.039243985,0.3982311,1.2660288,0.87790716
-0.8868432,-0.043426275,0.4006902,-0.7820351,0.8034056,-0.6228397,-0.33180627,0.21668258,2.5837321,2.1170485
0.026321054,-0.5095706,1.9551657,-1.6700149,-0.3284278,0.32226697,-0.32308093,0.19478904,4.082297,2.883388
0.109479666,-0.43383825,1.7282876,-2.9617507,-0.064168416,-0.8555031,0.3781882,-0.395401,4.3148327,1.7419004
-0.54670644,0.92237246,0.97878695,-2.8963273,0.2818904,-0.19155349,-0.3722627,0.21719761,2.4545455,2.0218053
-0.5180745,-0.23359561,1.3350085,1.9821384,-0.173546,-0.8717614,0.20909224,-0.2138311,3.384689,2.4047194
-0.16259766,0.99909246,0.35985684,-1.9944402,-0.15387511,-0.77583987,-0.24250297,0.37103853,2.6095693,2.1377168
-0.115974426,-0.39783478,0.79896784,2.241249,-0.32646003,-0.34227142,-0.06436944,-0.02784853,0.46507177,0.23109671
-0.9615762,-0.038574934,1.6831702,0.21317914,0.19538444,0.3836693,-0.12796526,0.12657963,1.6019139,1.057167
-0.090084314,-0.4502728,0.30618417,-0.97929096,-0.00985862,0.040978465,0.3711848,0.2285202,1.5760766,1.2629001
0.8719331,0.5439466,0.669477,0.5805024,0.26240963,-0.47188962,-0.160916,0.2026298,3.1263158,2.3523057
0.13418949,-0.45134318,1.1694167,-2.945407,0.47965115,0.21378128,-0.32169262,0.321285,2.50622,1.8973482
-0.27604187,-0.9451281,1.1622902,0.2038116,-0.64812857,-0.7086246,0.0979434,0.035601567,1.44689,1.0533354
0.95871854,-0.432433,1.9149635,-1.2066505,-0.07396556,-0.53222096,-0.110752486,-0.14176717,2.6870813,1.8453724
0.7674118,0.98467314,1.9975168,-2.6062024,0.36647427,0.691926,-0.08399954,-0.034334995,0.9559809,0.61672616
0.08793163,-0.7933831,1.3137381,-2.2221696,0.23857369,-0.34951693,-0.004120398,0.3988493,2.738756,2.0662112
0.52458036,0.06874633,0.8610401,-0.06953622,0.87424517,-0.1290061,-0.377218,0.017928982,0.62009573,0.37290233
-0.26671875,-0.06171596,0.5863342,-1.4174713,-0.38412935,0.440211,0.123784356,-0.0217803,1.4985646,1.1325878
0.3217224,0.25960648,0.32882273,2.0798686,-0.74219286,-0.06983528,-0.09678431,-0.13366543,2.2220097,1.8087451
-0.078780055,0.38217592,1.3568494,-1.8580167,-0.69920903,-0.1637421,0.1381071,-0.11802311,2.9196172,0.8354715
0.5798272,-0.13885319,1.1910893,2.2259676,-0.58437675,0.54471684,0.05774293,-0.26606956,1.8344498,1.394891
0.83682585,0.9744853,0.035874248,-2.168701,0.6603427,-0.69620174,-0.12523603,-0.34289417,3.462201,2.7009273
-0.4186598,0.11580598,0.5918318,-1.05418,-0.6769271,-0.21580645,-0.17025538,-0.04259181,0.85263157,0.65541303
0.21841228,0.99951375,0.56254613,-2.657532,0.8339062,-0.17478174,-0.005959177,-0.20311618,2.5578947,2.157493
0.09007442,0.56015503,1.056214,2.823049,-0.569164,-0.079080425,0.33638674,-0.075549416,1.7569379,1.385009
0.9214076,-0.5490663,1.6393956,0.79992193,0.8687989,0.5798052,-0.21965933,0.2950661,1.6277512,0.97368556
-0.8522744,-0.07091081,0.9435644,-2.6137059,-0.50513184,0.26986918,-0.3406531,-0.20068923,1.1626794,0.7459472
-0.10161579,0.8144344,0.475353,-0.28314567,-0.76049745,-0.16155063,0.032133102,0.0072250366,2.428708,1.9852823
